METRICS_TIME VALUE
1406720282 300811
1406720293 293478
1406720303 282487
1406720313 276793
1406720323 288252
1406720333 282253
1406720343 303234
1406720354 334680
1406720365 329696
1406720375 335884
1406720384 331180
1406720396 313941
1406720406 293189
1406720416 290232
1406720427 357605
1406720438 370264
1406720448 350029
1406720459 352050
1406720468 317294
1406720479 292928
1406720490 304875
1406720499 299251
1406720511 291025
1406720521 280546
1406720531 269396
1406720542 264089
1406720550 256129
1406720561 242452
1406720571 249561
1406720580 269929
1406720591 276922
1406720601 300150
1406720611 318789
1406720622 323269
1406720633 315809
1406720643 304976
1406720653 297801
1406720663 291448
1406720673 294502
1406720683 307114
1406720693 321379
1406720703 326891
1406720714 332608
1406720724 321496
1406720735 317705
1406720746 319087
1406720756 322615
1406720766 318377
1406720777 313794
1406720787 323381
1406720798 357804
1406720810 379809
1406720821 353349
